date;time;h;x;y;gs;fv;fa;fw;fet;fit;bv;bc;bw;bwh;t1;t2;t3;soc;ke;jv;jc;jw;jwh
2026-01-18;11:09:23.105;40;32.859957;39.933679;63;36.69;13.40;491.79;46.56;64.86;48.02;16.02;769.31;147.27;37.1;30.2;33.2;77.47;1.80;48.53;15.85;768.92;1271.45
2026-01-18;11:09:23.370;38;32.859921;39.933674;63;36.95;13.42;495.73;47.01;63.96;47.78;16.29;778.44;145.75;37.5;30.1;33.2;77.29;1.85;48.74;16.23;790.88;1271.04
2026-01-18;11:09:23.635;36;32.859928;39.933703;65;37.28;13.54;504.74;46.71;63.45;47.70;16.05;765.45;143.80;37.5;30.1;33.6;77.32;1.86;48.80;16.34;797.35;1269.77
2026-01-18;11:09:23.883;36;32.859953;39.933665;65;37.23;13.58;505.71;46.65;63.30;47.75;15.79;754.12;146.23;37.9;30.5;33.7;77.44;1.83;49.02;15.86;777.29;1267.63
2026-01-18;11:09:24.151;38;32.859980;39.933663;67;37.03;13.69;506.87;46.61;63.19;47.92;15.40;738.03;148.05;37.9;30.7;34.0;77.35;1.84;48.91;16.07;785.86;1270.90
2026-01-18;11:09:24.413;38;32.859964;39.933704;66;37.51;13.67;512.72;46.85;63.95;47.69;14.91;710.89;148.96;38.2;30.7;34.4;77.47;1.81;49.08;15.62;766.63;1275.14
2026-01-18;11:09:24.679;38;32.859991;39.933681;67;37.35;13.84;516.94;47.24;63.27;47.80;14.47;691.91;146.73;37.9;30.8;34.0;77.30;1.86;49.16;15.70;772.05;1276.67
2026-01-18;11:09:24.930;39;32.859970;39.933650;65;37.51;13.88;520.46;46.57;64.06;47.67;14.56;694.23;147.68;37.4;31.1;34.4;77.35;1.90;49.17;16.16;794.67;1277.89
2026-01-18;11:09:25.185;42;32.860010;39.933640;65;37.09;13.63;505.49;46.01;64.16;47.74;14.21;678.34;147.72;37.3;31.0;34.3;77.57;1.91;49.10;16.26;798.33;1280.25
2026-01-18;11:09:25.539;42;32.860035;39.933599;65;36.74;13.87;509.60;46.18;63.83;47.99;14.33;687.87;149.55;37.5;31.4;34.1;77.62;1.92;49.11;16.12;791.76;1275.98
2026-01-18;11:09:25.713;42;32.860045;39.933566;64;36.38;13.99;508.95;46.02;64.64;47.79;14.54;694.92;147.70;37.2;31.4;33.9;77.81;1.90;49.02;16.20;793.94;1271.07
2026-01-18;11:09:25.975;43;32.860075;39.933570;63;36.09;14.05;507.20;45.04;64.16;47.97;14.79;709.36;145.92;37.1;31.9;34.3;77.92;1.91;49.13;16.39;805.35;1274.60
2026-01-18;11:09:26.226;41;32.860110;39.933615;65;35.98;14.28;513.63;44.80;63.34;47.79;14.46;691.20;145.36;37.5;31.4;34.7;77.74;1.86;49.27;16.54;814.71;1276.97
2026-01-18;11:09:26.479;41;32.860063;39.933623;65;35.87;14.28;512.32;44.46;64.32;47.86;14.18;678.72;147.30;37.4;31.4;35.1;77.70;1.83;49.07;16.90;829.36;1278.41
2026-01-18;11:09:26.744;40;32.860049;39.933607;66;35.97;14.24;512.34;44.83;65.20;47.70;14.42;687.91;148.87;37.7;31.5;35.1;77.50;1.81;49.05;17.09;838.36;1274.30
2026-01-18;11:09:26.996;41;32.860023;39.933580;68;35.50;14.15;502.44;44.02;65.68;47.65;14.33;682.91;147.03;37.4;31.8;35.6;77.46;1.79;49.06;17.52;859.71;1276.33
2026-01-18;11:09:27.262;41;32.860059;39.933571;70;35.11;14.19;498.41;43.21;65.49;47.87;14.70;703.90;149.11;37.5;31.5;35.5;77.69;1.79;48.87;17.73;866.24;1279.41
2026-01-18;11:09:27.516;41;32.860034;39.933571;70;35.00;14.37;502.83;44.02;65.89;48.08;14.63;703.43;148.90;37.2;31.4;35.3;77.79;1.79;48.93;18.11;886.26;1276.35
2026-01-18;11:09:27.781;41;32.860048;39.933585;68;35.00;14.18;496.17;43.41;65.98;47.87;14.75;706.27;149.81;37.6;31.1;35.3;77.67;1.80;49.18;18.49;909.42;1276.92
2026-01-18;11:09:28.034;41;32.860035;39.933546;67;35.34;13.98;494.15;43.45;66.03;47.83;15.15;724.70;150.15;38.0;31.4;35.8;77.74;1.76;49.05;18.13;889.20;1272.98
2026-01-18;11:09:28.295;40;32.860072;39.933531;68;35.79;13.85;495.71;43.04;66.13;47.97;14.93;716.12;148.22;38.5;31.8;35.7;77.58;1.72;49.05;18.56;910.28;1270.16
2026-01-18;11:09:28.558;42;32.860064;39.933490;68;35.86;13.94;499.75;43.10;65.56;47.95;15.41;739.05;147.86;38.2;32.3;35.9;77.65;1.76;49.07;18.27;896.68;1269.07
2026-01-18;11:09:28.808;42;32.860076;39.933444;70;36.05;14.16;510.57;42.56;65.58;47.78;15.20;726.39;147.42;38.5;32.7;36.1;77.70;1.81;49.14;18.27;897.90;1266.05
2026-01-18;11:09:29.073;43;32.860125;39.933420;71;36.52;14.23;519.54;41.99;65.00;47.89;15.02;719.17;145.12;38.0;32.3;36.0;77.75;1.76;48.92;18.27;893.80;1265.62
2026-01-18;11:09:29.337;42;32.860133;39.933467;72;36.29;14.17;514.26;41.56;65.69;47.74;15.26;728.31;146.54;37.7;32.8;35.8;77.53;1.79;48.70;18.31;891.67;1262.23
2026-01-18;11:09:29.603;42;32.860136;39.933493;74;36.28;14.08;510.91;41.88;65.49;47.51;15.05;715.14;147.07;37.4;32.4;35.3;77.60;1.76;48.74;18.74;913.30;1259.30
2026-01-18;11:09:29.855;42;32.860152;39.933519;72;36.26;13.88;503.23;41.09;65.28;47.75;14.84;708.46;147.62;37.0;32.0;35.1;77.58;1.80;48.82;18.56;906.01;1256.85
2026-01-18;11:09:30.118;44;32.860192;39.933562;71;36.05;14.11;508.66;41.44;65.32;47.77;14.70;702.01;147.90;37.0;32.5;35.1;77.61;1.81;48.82;18.27;891.81;1258.22
2026-01-18;11:09:30.367;42;32.860207;39.933531;72;36.42;14.04;511.14;41.96;65.43;47.72;14.60;696.78;147.14;37.0;32.6;35.3;77.77;1.82;48.76;17.88;871.97;1255.32
2026-01-18;11:09:30.632;43;32.860202;39.933566;71;36.01;14.18;510.77;41.27;65.45;47.75;14.48;691.56;149.16;37.4;32.2;35.7;77.52;1.78;48.72;17.39;847.07;1258.28
2026-01-18;11:09:30.896;45;32.860170;39.933609;69;35.64;14.03;500.01;40.35;64.47;47.91;14.94;715.93;149.04;37.8;32.0;35.7;77.29;1.81;48.81;17.60;859.02;1253.36
2026-01-18;11:09:31.162;45;32.860182;39.933656;67;35.41;14.01;496.00;40.64;64.56;47.99;14.70;705.59;147.38;38.1;32.3;36.0;77.37;1.81;48.84;17.38;848.80;1255.75
2026-01-18;11:09:31.426;44;32.860197;39.933694;69;35.01;14.24;498.55;41.30;64.08;48.20;14.69;707.84;144.96;37.9;32.1;35.8;77.22;1.83;48.95;17.36;849.88;1252.36
2026-01-18;11:09:31.689;41;32.860183;39.933714;68;35.00;14.01;490.31;41.36;64.50;48.17;14.80;712.93;143.42;38.1;32.4;35.4;77.15;1.85;49.19;17.44;857.85;1252.32
2026-01-18;11:09:31.943;40;32.860143;39.933708;70;35.00;14.25;498.60;40.75;63.89;48.14;14.67;706.34;142.17;38.1;32.5;35.9;77.23;1.85;49.06;17.63;864.75;1255.07
2026-01-18;11:09:32.194;39;32.860124;39.933663;72;35.00;14.15;495.34;41.19;64.61;47.98;14.56;698.52;141.84;38.1;32.3;35.8;77.23;1.85;49.25;17.80;876.70;1254.59
2026-01-18;11:09:32.459;40;32.860144;39.933702;74;35.00;14.21;497.20;40.89;65.02;48.19;14.46;697.08;141.32;37.8;31.9;35.5;77.05;1.83;49.00;17.68;866.26;1255.07
2026-01-18;11:09:32.712;40;32.860096;39.933699;72;35.04;14.15;495.99;41.32;65.29;48.29;14.82;715.71;140.84;37.6;31.5;35.5;76.99;1.80;48.93;18.14;887.89;1257.82
2026-01-18;11:09:32.971;38;32.860053;39.933652;70;35.02;14.38;503.81;40.37;65.38;48.42;14.87;719.97;139.45;37.8;31.1;35.8;77.24;1.80;49.16;18.47;907.97;1254.53
2026-01-18;11:09:33.231;36;32.860036;39.933688;72;35.23;14.34;505.16;40.45;64.90;48.53;14.37;697.33;136.99;37.5;31.3;36.2;77.21;1.84;49.40;18.41;909.54;1259.33
2026-01-18;11:09:33.489;34;32.860014;39.933685;71;35.32;14.26;503.59;40.09;65.23;48.41;14.19;687.14;137.81;37.2;31.6;36.3;77.36;1.80;49.43;18.20;899.84;1259.49
2026-01-18;11:09:33.754;34;32.860044;39.933663;70;35.00;14.31;500.78;39.37;65.83;48.18;14.59;703.10;137.07;36.9;31.6;36.2;77.36;1.76;49.49;18.60;920.53;1259.14
2026-01-18;11:09:34.004;32;32.860028;39.933655;71;35.00;14.18;496.20;38.69;64.87;47.98;14.95;717.37;136.40;37.0;31.5;36.5;77.51;1.72;49.27;18.11;892.32;1258.40
2026-01-18;11:09:34.271;32;32.859982;39.933606;73;35.19;14.42;507.54;38.00;64.41;48.01;15.08;723.98;134.25;37.1;31.6;36.7;77.49;1.74;49.19;17.84;877.55;1257.17
2026-01-18;11:09:34.536;30;32.859979;39.933640;71;35.49;14.38;510.26;38.04;65.10;47.76;15.51;740.46;135.42;37.0;31.6;36.9;77.42;1.73;49.05;17.48;857.36;1256.55
2026-01-18;11:09:34.792;29;32.859932;39.933685;73;35.35;14.42;509.90;38.02;65.00;47.66;15.29;728.62;137.84;37.0;31.6;37.1;77.54;1.72;48.97;17.34;849.29;1259.07
2026-01-18;11:09:35.042;30;32.859884;39.933726;72;35.72;14.46;516.64;38.04;64.11;47.65;15.15;721.82;138.65;37.1;31.2;37.1;77.70;1.76;49.17;17.80;875.05;1263.17
2026-01-18;11:09:35.294;30;32.859868;39.933719;72;35.56;14.39;511.85;37.61;64.02;47.85;14.90;712.99;140.01;37.2;31.1;37.6;77.75;1.75;49.40;17.35;857.02;1258.42
2026-01-18;11:09:35.544;28;32.859852;39.933702;71;35.17;14.23;500.68;36.93;64.88;47.63;14.58;694.23;139.49;37.3;31.0;38.1;77.89;1.71;49.18;17.10;840.86;1261.84
2026-01-18;11:09:35.794;28;32.859860;39.933707;72;35.48;14.31;507.77;36.86;64.37;47.51;14.26;677.60;140.80;36.8;31.3;37.8;77.80;1.75;49.08;16.67;817.98;1264.14
2026-01-18;11:09:36.044;28;32.859876;39.933673;70;35.00;14.55;509.32;36.30;64.16;47.47;14.03;665.75;142.43;37.2;31.6;37.6;77.88;1.72;49.26;16.81;828.07;1261.65
2026-01-18;11:09:36.310;30;32.859854;39.933710;69;35.00;14.72;515.14;35.76;64.69;47.28;14.33;677.50;144.27;36.8;31.4;37.4;78.07;1.75;49.17;16.57;814.93;1261.76
2026-01-18;11:09:36.574;30;32.859904;39.933686;69;35.03;14.93;522.89;35.25;63.91;47.12;14.61;688.56;143.79;37.1;31.9;37.2;78.29;1.77;49.36;16.95;836.68;1262.89
2026-01-18;11:09:36.828;32;32.859935;39.933703;67;35.00;14.80;517.98;34.30;64.46;47.11;14.79;696.83;142.57;37.5;31.8;37.5;78.23;1.73;49.31;16.78;827.20;1260.29
2026-01-18;11:09:37.091;30;32.859921;39.933740;69;35.00;14.88;520.87;33.58;64.68;47.15;14.71;693.60;141.79;37.2;31.9;37.4;77.99;1.77;49.41;16.61;820.71;1257.74
2026-01-18;11:09:37.353;30;32.859880;39.933714;70;35.00;14.67;513.38;33.29;65.25;47.36;14.75;698.46;140.69;37.3;32.0;37.6;77.75;1.73;49.39;17.03;841.25;1262.02
2026-01-18;11:09:37.603;28;32.859909;39.933742;68;35.00;14.80;518.07;32.48;64.72;47.61;14.87;708.12;142.43;37.2;32.2;38.0;77.90;1.77;49.16;16.85;828.64;1259.29
2026-01-18;11:09:37.854;30;32.859926;39.933761;70;35.00;14.93;522.43;32.11;65.61;47.82;14.91;712.75;142.06;37.5;32.0;38.2;78.08;1.80;49.19;16.51;811.98;1259.40
2026-01-18;11:09:38.117;30;32.859937;39.933780;70;35.25;14.73;519.10;31.56;66.29;47.91;14.89;713.43;141.86;37.4;31.9;37.7;77.93;1.82;49.09;16.78;823.74;1258.09
2026-01-18;11:09:38.383;32;32.859937;39.933757;72;35.00;14.73;515.45;31.45;65.81;48.12;14.95;719.26;140.54;37.3;32.2;38.0;78.06;1.87;48.87;17.18;839.31;1253.28
2026-01-18;11:09:38.646;35;32.859974;39.933803;71;35.46;14.88;527.68;31.04;65.42;48.17;14.49;697.85;139.19;37.7;32.3;37.8;77.99;1.82;48.68;17.15;834.76;1253.51
2026-01-18;11:09:38.897;35;32.860001;39.933801;69;35.62;15.12;538.67;30.65;65.13;48.19;14.79;712.96;137.34;37.8;32.7;37.5;78.08;1.81;48.82;16.71;815.59;1251.04
2026-01-18;11:09:39.162;35;32.860000;39.933819;67;35.60;15.16;539.61;29.79;64.95;48.36;15.01;725.91;138.75;37.9;32.8;37.9;77.86;1.78;48.63;16.88;820.96;1250.29
2026-01-18;11:09:39.413;33;32.859969;39.933801;69;35.27;15.23;536.96;29.36;64.98;48.46;15.16;734.43;140.43;37.7;32.5;38.2;77.99;1.79;48.81;17.33;845.99;1253.15
2026-01-18;11:09:39.678;31;32.859964;39.933799;67;35.24;15.15;533.92;29.04;64.65;48.41;15.49;749.77;140.84;37.9;32.2;37.8;77.84;1.82;49.04;17.57;861.58;1250.96
2026-01-18;11:09:39.944;31;32.859914;39.933838;69;35.72;15.03;536.95;28.94;65.38;48.43;15.01;726.85;141.47;38.0;32.5;37.6;78.03;1.78;49.23;18.04;888.26;1251.59
2026-01-18;11:09:40.196;31;32.859885;39.933840;71;35.76;14.90;532.92;29.36;65.81;48.36;14.69;710.24;140.16;38.0;32.8;38.1;78.04;1.75;49.38;18.24;900.45;1247.45
2026-01-18;11:09:40.480;31;32.859903;39.933820;72;36.25;14.89;539.79;29.49;66.20;48.43;14.41;697.73;139.54;37.7;33.1;38.1;78.07;1.79;49.44;18.64;921.34;1250.29
2026-01-18;11:09:40.727;31;32.859891;39.933789;70;36.70;14.70;539.60;29.46;66.40;48.30;14.22;686.80;140.71;37.9;33.1;37.8;78.04;1.82;49.58;18.24;904.43;1250.49
2026-01-18;11:09:40.987;32;32.859905;39.933748;68;36.64;14.51;531.65;29.67;66.19;48.08;13.79;662.94;140.90;38.1;32.6;37.4;78.24;1.82;49.48;18.11;896.10;1252.96
2026-01-18;11:09:41.240;33;32.859891;39.933743;68;36.48;14.62;533.45;30.13;66.60;48.05;13.55;650.91;140.39;37.8;33.1;37.4;78.18;1.78;49.37;18.40;908.41;1255.68
2026-01-18;11:09:41.502;34;32.859857;39.933770;66;36.86;14.74;543.13;30.35;66.74;48.02;13.24;635.49;139.04;37.4;33.3;37.7;78.23;1.82;49.44;18.06;892.93;1252.76
2026-01-18;11:09:41.767;36;32.859890;39.933800;66;37.01;14.53;537.73;30.94;66.51;48.03;13.53;650.11;140.13;37.5;32.9;38.2;78.03;1.83;49.24;18.50;911.02;1253.75
2026-01-18;11:09:42.017;37;32.859856;39.933789;64;37.07;14.77;547.42;30.37;65.58;47.92;13.92;666.90;139.38;37.6;33.2;38.5;78.20;1.78;49.32;18.73;923.92;1253.13
2026-01-18;11:09:42.283;38;32.859884;39.933805;66;37.10;14.98;555.83;29.77;65.02;48.08;14.08;677.00;137.97;37.7;32.7;38.6;77.98;1.77;49.31;19.15;944.20;1248.59
2026-01-18;11:09:42.549;39;32.859859;39.933855;66;37.46;14.96;560.32;29.27;65.88;48.12;14.53;699.06;138.75;38.0;33.1;38.8;77.84;1.75;49.22;19.57;963.48;1252.30
2026-01-18;11:09:42.808;38;32.859872;39.933826;66;37.09;15.13;561.17;29.08;66.59;48.36;14.52;702.34;138.26;38.4;32.9;38.4;77.64;1.79;49.01;20.03;981.76;1255.48
2026-01-18;11:09:43.074;39;32.859906;39.933807;68;37.37;15.36;574.05;29.08;66.51;48.23;14.89;718.21;138.52;38.5;33.0;38.2;77.74;1.75;48.79;20.08;979.45;1258.93
2026-01-18;11:09:43.342;37;32.859912;39.933828;69;37.81;15.47;584.87;29.31;67.04;48.19;14.60;703.43;136.19;38.2;33.4;38.3;77.68;1.76;48.88;20.06;980.39;1255.25
2026-01-18;11:09:43.594;39;32.859871;39.933792;70;37.88;15.49;586.75;28.38;66.53;47.98;14.79;709.75;138.45;37.7;33.4;38.0;77.83;1.74;48.80;20.49;999.98;1254.18
2026-01-18;11:09:43.860;39;32.859862;39.933788;70;37.80;15.42;583.07;28.08;66.39;47.90;14.63;700.63;139.96;37.7;33.5;38.0;77.76;1.71;48.82;20.35;993.59;1255.64
2026-01-18;11:09:44.111;40;32.859828;39.933765;69;37.71;15.53;585.62;28.23;66.78;47.82;14.44;690.66;142.29;37.4;33.1;38.5;77.98;1.67;48.73;20.02;975.72;1251.84
2026-01-18;11:09:44.377;42;32.859864;39.933718;70;38.06;15.43;587.34;27.57;65.91;47.88;13.99;670.06;143.78;37.9;33.5;38.3;77.76;1.72;48.75;19.73;961.89;1247.28
2026-01-18;11:09:44.641;43;32.859834;39.933767;72;38.34;15.53;595.51;26.66;65.51;47.69;13.64;650.41;143.38;37.5;33.6;38.6;77.87;1.68;48.53;19.51;946.97;1244.95
2026-01-18;11:09:44.905;42;32.859855;39.933788;74;38.65;15.76;609.03;27.11;65.48;47.80;13.24;633.04;141.60;38.0;33.3;38.3;78.09;1.72;48.78;19.71;961.28;1243.90
2026-01-18;11:09:45.169;41;32.859900;39.933817;75;38.80;15.79;612.61;27.25;65.52;47.74;12.75;608.91;142.48;38.0;32.9;38.5;77.89;1.72;48.89;19.76;965.93;1239.16
2026-01-18;11:09:45.419;42;32.859860;39.933816;76;38.87;15.64;608.03;27.32;65.15;47.53;12.57;597.26;141.47;37.5;32.9;38.5;77.70;1.73;49.04;19.38;950.53;1234.96
2026-01-18;11:09:45.684;44;32.859878;39.933863;78;38.80;15.53;602.48;28.02;66.02;47.41;12.64;599.11;141.26;37.8;32.5;38.9;77.73;1.68;48.92;19.41;949.59;1232.74
2026-01-18;11:09:45.947;46;32.859918;39.933900;77;38.57;15.78;608.45;27.11;66.61;47.23;12.86;607.26;141.91;37.8;32.9;38.5;77.66;1.65;48.90;19.21;939.19;1234.03
2026-01-18;11:09:46.198;44;32.859907;39.933915;75;38.93;15.61;607.77;26.50;66.10;47.33;12.56;594.65;143.24;37.4;33.0;38.2;77.45;1.69;48.69;19.19;934.53;1239.00
2026-01-18;11:09:46.463;43;32.859908;39.933868;76;38.51;15.59;600.33;25.78;66.16;47.21;12.68;598.65;142.77;37.4;33.1;38.7;77.66;1.66;48.59;19.45;945.02;1243.41
2026-01-18;11:09:46.713;42;32.859927;39.933828;78;38.23;15.64;597.85;24.92;65.69;47.02;12.75;599.44;144.50;37.3;32.9;39.1;77.76;1.69;48.60;19.46;945.90;1239.73
2026-01-18;11:09:46.980;44;32.859946;39.933801;80;38.37;15.69;601.85;25.35;64.93;47.20;13.22;623.95;145.85;36.9;32.8;38.7;78.00;1.70;48.41;19.47;942.32;1237.19
2026-01-18;11:09:47.229;43;32.859907;39.933817;82;38.26;15.75;602.70;25.34;64.39;47.01;13.28;624.44;144.66;37.1;33.1;38.4;78.00;1.70;48.27;19.70;950.71;1242.16
2026-01-18;11:09:47.505;45;32.859883;39.933799;84;38.23;15.68;599.36;25.49;63.46;47.24;13.44;634.68;144.16;36.6;32.8;38.3;77.91;1.68;48.20;20.07;967.55;1241.65
2026-01-18;11:09:47.772;43;32.859915;39.933786;84;38.40;15.55;597.14;25.55;62.55;47.13;13.72;646.51;143.19;36.8;32.9;38.1;77.67;1.65;48.21;20.04;966.22;1237.81
2026-01-18;11:09:48.022;43;32.859951;39.933818;85;38.70;15.72;608.46;25.08;62.66;46.89;13.57;636.60;142.21;37.2;32.9;38.4;77.87;1.64;47.99;20.22;970.28;1239.98
2026-01-18;11:09:48.285;43;32.859965;39.933783;84;38.64;15.78;609.84;24.71;63.20;46.86;13.27;621.73;139.93;36.9;33.3;38.7;77.82;1.62;48.05;19.93;957.63;1244.75
2026-01-18;11:09:48.537;41;32.860006;39.933772;84;38.48;15.55;598.31;23.78;63.08;46.69;12.93;603.57;141.48;37.2;33.7;38.7;77.63;1.63;48.11;19.93;958.81;1247.30
2026-01-18;11:09:48.785;39;32.859962;39.933727;82;38.81;15.64;606.94;23.69;63.31;46.66;13.26;618.53;139.85;37.5;34.1;38.3;77.47;1.66;48.12;20.34;978.81;1244.09
2026-01-18;11:09:49.051;41;32.859988;39.933702;81;38.65;15.86;612.87;23.86;63.74;46.89;12.88;604.10;138.30;37.5;34.6;38.0;77.64;1.64;48.16;19.88;957.12;1241.86
2026-01-18;11:09:49.313;40;32.859963;39.933728;83;38.82;15.66;607.83;23.89;62.75;46.69;12.86;600.45;138.79;37.3;34.6;38.3;77.60;1.60;48.16;19.75;951.16;1246.66
2026-01-18;11:09:49.564;42;32.859969;39.933680;81;38.70;15.86;613.77;24.22;62.32;46.91;12.57;589.42;140.34;37.0;34.7;38.6;77.57;1.64;48.04;20.24;972.28;1243.51
2026-01-18;11:09:49.830;43;32.859986;39.933672;82;39.07;15.99;624.85;24.58;62.04;47.08;12.96;609.96;138.52;36.7;35.1;38.3;77.66;1.62;47.95;20.31;973.90;1241.49
2026-01-18;11:09:50.079;44;32.859998;39.933648;82;39.23;15.89;623.22;25.30;62.03;47.00;12.96;608.98;139.53;36.3;34.9;38.8;77.44;1.57;47.75;20.02;955.99;1237.26
2026-01-18;11:09:50.329;46;32.859982;39.933613;81;39.02;15.96;622.87;26.23;62.50;46.80;13.18;616.93;139.29;36.1;35.2;39.0;77.28;1.57;47.75;20.01;955.49;1236.30
2026-01-18;11:09:50.594;44;32.860002;39.933660;81;38.93;15.82;616.00;26.79;62.05;46.56;13.40;624.09;138.77;35.8;35.4;39.3;77.43;1.62;47.59;20.46;973.61;1235.77
2026-01-18;11:09:50.845;46;32.860023;39.933681;80;39.11;15.85;619.89;27.21;62.09;46.62;13.84;645.26;140.85;35.8;35.1;39.2;77.58;1.59;47.50;20.36;967.02;1240.57
2026-01-18;11:09:51.107;46;32.860032;39.933696;79;38.76;15.66;606.88;27.02;61.67;46.84;14.27;668.23;139.47;36.2;35.2;39.4;77.58;1.64;47.40;20.76;984.19;1243.07
2026-01-18;11:09:51.358;48;32.860069;39.933653;81;38.71;15.60;603.99;26.27;61.44;47.03;13.96;656.57;141.64;36.1;35.0;39.5;77.65;1.68;47.38;21.02;996.23;1245.77
2026-01-18;11:09:51.624;50;32.860035;39.933650;80;38.30;15.50;593.58;26.20;62.30;46.92;13.71;643.38;141.79;35.7;34.9;40.0;77.49;1.72;47.52;20.76;986.62;1242.48
2026-01-18;11:09:51.876;49;32.860064;39.933695;81;38.61;15.64;603.78;26.31;62.24;46.79;13.73;642.42;143.23;35.3;34.7;39.8;77.37;1.70;47.34;21.22;1004.36;1240.97
2026-01-18;11:09:52.139;46;32.860034;39.933693;79;38.57;15.75;607.57;25.74;62.76;46.55;13.98;650.53;145.29;35.3;34.4;39.6;77.14;1.67;47.49;21.63;1027.26;1244.16
2026-01-18;11:09:52.390;46;32.860002;39.933660;80;38.49;15.59;600.20;24.92;62.30;46.39;14.26;661.64;144.12;35.3;34.0;39.3;77.02;1.63;47.66;21.69;1033.91;1241.62
2026-01-18;11:09:52.653;45;32.859974;39.933662;80;38.88;15.45;600.55;25.21;61.52;46.17;14.00;646.52;143.54;35.2;33.7;39.2;76.94;1.61;47.73;21.76;1038.67;1240.62
2026-01-18;11:09:52.918;43;32.859998;39.933620;80;39.22;15.58;610.85;24.72;62.36;46.23;14.24;658.32;145.41;35.5;33.9;39.0;77.15;1.66;47.74;21.87;1043.95;1244.57
2026-01-18;11:09:53.185;43;32.860013;39.933643;78;39.37;15.46;608.81;25.28;62.02;46.33;14.30;662.63;146.55;35.7;33.9;39.3;77.05;1.68;47.97;22.36;1072.69;1241.20
2026-01-18;11:09:53.438;44;32.859984;39.933687;77;39.38;15.41;606.87;24.79;61.06;46.16;13.83;638.36;144.34;35.8;34.1;39.4;76.83;1.67;48.16;21.91;1055.03;1242.93
2026-01-18;11:09:53.701;44;32.859941;39.933653;76;39.51;15.42;609.23;23.92;61.42;46.31;13.53;626.66;142.56;35.3;34.4;39.7;76.92;1.65;48.11;22.10;1063.50;1247.86
2026-01-18;11:09:53.965;44;32.859970;39.933688;77;39.13;15.28;597.73;23.19;61.35;46.35;13.99;648.50;140.87;35.0;34.5;39.6;77.02;1.66;47.93;22.43;1075.05;1243.31
2026-01-18;11:09:54.230;42;32.859943;39.933707;76;39.11;15.23;595.55;22.36;61.66;46.52;13.53;629.61;140.89;35.0;34.9;39.3;76.77;1.67;48.08;22.41;1077.30;1243.76
2026-01-18;11:09:54.494;42;32.859932;39.933689;76;38.84;15.28;593.58;23.08;61.24;46.31;13.26;613.83;141.90;35.5;35.2;39.0;76.82;1.71;48.06;21.98;1056.30;1244.81
2026-01-18;11:09:54.747;42;32.859972;39.933641;77;39.23;15.40;604.31;23.80;60.86;46.45;13.62;632.56;139.51;35.6;35.1;39.0;76.62;1.71;48.00;22.08;1059.98;1246.61
2026-01-18;11:09:54.999;44;32.859947;39.933645;79;39.04;15.25;595.52;23.34;60.56;46.41;13.88;643.94;140.12;35.9;35.4;39.1;76.63;1.75;47.91;22.04;1056.07;1248.80
2026-01-18;11:09:55.263;42;32.859952;39.933621;81;38.65;15.15;585.50;23.46;60.86;46.60;13.88;646.66;141.19;35.7;35.2;38.8;76.73;1.72;47.74;22.48;1073.15;1253.41
2026-01-18;11:09:55.514;42;32.859916;39.933655;82;38.19;15.09;576.23;23.70;61.56;46.51;13.56;630.69;141.84;36.1;35.4;38.5;76.88;1.76;47.74;22.97;1096.59;1256.33
2026-01-18;11:09:55.766;43;32.859868;39.933612;80;38.25;14.90;570.03;23.54;60.65;46.42;13.61;631.80;140.79;35.9;35.7;38.1;76.75;1.81;47.67;23.28;1109.74;1251.55
2026-01-18;11:09:56.018;42;32.859867;39.933576;80;38.48;14.81;569.96;23.35;60.47;46.26;13.52;625.36;140.58;35.5;36.2;37.6;76.67;1.78;47.90;23.27;1114.84;1253.14
2026-01-18;11:09:56.283;41;32.859890;39.933599;81;38.62;14.72;568.46;23.67;59.81;46.09;13.76;634.20;138.82;35.9;36.0;37.3;76.68;1.79;47.94;23.34;1119.04;1252.54
2026-01-18;11:09:56.546;43;32.859877;39.933631;80;38.63;14.84;573.28;24.07;60.37;46.17;13.73;634.15;141.05;36.4;36.0;37.0;76.51;1.76;48.00;23.69;1137.01;1252.46
2026-01-18;11:09:56.800;45;32.859838;39.933677;82;39.04;14.97;584.52;23.30;60.55;46.23;13.41;619.81;139.03;36.5;35.9;37.4;76.51;1.78;47.76;23.59;1126.86;1253.51
2026-01-18;11:09:57.065;47;32.859882;39.933684;83;38.99;14.83;578.16;23.19;60.05;45.99;13.37;614.88;137.95;36.6;35.8;37.6;76.58;1.83;47.71;23.19;1106.58;1249.10
2026-01-18;11:09:57.314;48;32.859839;39.933692;85;39.19;14.83;581.23;23.97;60.03;45.87;13.82;633.82;136.06;37.1;36.0;37.3;76.76;1.80;47.72;23.64;1128.24;1251.81
2026-01-18;11:09:57.577;46;32.859834;39.933688;84;38.78;14.79;573.72;24.34;60.24;46.08;14.14;651.67;134.65;36.6;35.6;37.0;76.66;1.82;47.93;23.43;1122.83;1254.40
2026-01-18;11:09:57.827;44;32.859855;39.933645;84;38.31;14.72;564.00;25.13;59.82;46.21;13.65;630.67;134.83;37.0;35.6;36.8;76.49;1.77;47.76;23.57;1125.61;1254.94
2026-01-18;11:09:58.090;44;32.859836;39.933642;84;38.61;14.79;571.13;25.53;59.43;46.05;13.97;643.22;137.20;36.7;35.5;36.9;76.43;1.78;47.66;23.75;1132.02;1252.06
