date;time;h;x;y;gs;fv;fa;fw;fet;fit;bv;bc;bw;bwh;t1;t2;t3;soc;ke;jv;jc;jw;jwh;gsmspeed
2026-07-22;03:49:04.807;75;41.024100;28.988500;83;49.7;8.4;278;27;54;51.3;12.8;873;208.4;35;31;42;75;34.5;49.1;21.5;1445;93.8;89
2026-07-22;03:49:04.882;81;41.023100;28.987500;74;43.3;10.9;466;27;74;52.7;22.1;1578;208.9;32;33;41;76;34.7;57.1;40.2;353;93.9;35
2026-07-22;03:49:06.336;33;41.022100;28.986500;69;46.7;5.5;433;33;59;49.5;12.3;1965;209.3;42;42;36;75;34.6;30.2;27.6;1891;94.1;83
2026-07-22;03:49:07.237;84;41.021100;28.985500;84;33.2;6.4;254;36;61;44.1;20.5;1316;209.7;38;45;35;76;34.3;52.2;49.2;1848;94.2;68
2026-07-22;03:49:08.119;53;41.020100;28.984500;85;49.8;19.5;360;31;51;44.8;27.2;1577;210.1;39;38;41;77;34.3;35.5;23.4;905;94.4;20
2026-07-22;03:49:09.124;25;41.019100;28.983500;78;49.5;24.6;325;31;72;57.4;11.2;564;210.4;26;36;37;76;34.3;59.4;17.5;1558;94.5;44
2026-07-22;03:49:09.942;39;41.018100;28.982500;76;34.4;6.8;416;41;73;55.9;23.2;970;210.8;38;35;43;75;34.3;46.1;17.7;818;94.7;23
2026-07-22;03:49:11.859;82;41.017100;28.981500;83;42.7;7.8;313;44;51;43.8;14.1;1164;211.3;40;39;44;74;34.2;34.6;30.4;1381;94.9;69
2026-07-22;03:49:12.160;40;41.016100;28.980500;66;34.5;24.1;398;37;65;49;36.6;1900;211.7;28;29;49;75;33.9;46.1;5.6;769;95.0;64
2026-07-22;03:49:13.588;64;41.015100;28.979500;94;44.2;5.7;244;27;52;57.4;13.8;1823;211.9;37;43;36;75;34.3;43.5;34.6;580;95.2;43
2026-07-22;03:49:13.907;59;41.016100;28.980500;85;44.5;20.4;720;34;61;51.9;27.1;1253;212.3;43;38;38;74;34.7;48.8;45.8;490;95.3;50
2026-07-22;03:49:15.797;57;41.017100;28.981500;62;34.3;16.8;442;40;70;56.7;22;1513;212.6;26;45;49;74;35.1;49.7;8;1186;95.4;86
2026-07-22;03:49:16.112;76;41.018100;28.982500;77;39.2;20.3;691;33;63;47.9;32.3;999;212.9;29;33;31;73;35.3;45.2;7.2;740;95.5;22
2026-07-22;03:49:17.076;77;41.019100;28.983500;82;38.8;12.7;326;37;51;40.6;32.4;1347;213.1;32;46;42;73;35.7;30.9;35.8;358;95.7;71
2026-07-22;03:49:17.977;68;41.020100;28.984500;76;34.5;15.6;505;36;67;53.6;16.4;1840;213.5;37;40;49;73;36.1;32.1;19.5;2281;95.8;65
2026-07-22;03:49:19.857;68;41.021100;28.985500;88;45;20.7;436;36;50;42.6;32.6;1786;213.7;35;33;46;74;36.0;57.4;15.7;1789;95.9;39
2026-07-22;03:49:19.930;86;41.022100;28.986500;68;31.7;16.7;336;25;58;50.3;32.2;584;214.1;31;28;40;73;35.6;36.4;15.8;2360;96.1;57
2026-07-22;03:49:20.979;66;41.023100;28.987500;93;49.4;19.2;543;34;73;53.5;38.5;984;214.3;25;42;39;74;35.9;47.6;23.5;1772;96.2;73
2026-07-22;03:49:23.932;72;41.024100;28.988500;80;48.3;20.1;503;33;74;53.9;9.3;1888;214.6;35;30;48;74;35.9;30.8;18;444;96.3;30
2026-07-22;03:49:24.021;52;41.025100;28.989500;96;48.9;23.7;762;41;68;59.2;24.9;994;214.9;40;47;47;74;35.7;41.6;35;2045;96.3;20
2026-07-22;03:49:24.397;28;41.026100;28.990500;83;46.9;13.1;283;33;70;50.7;10.2;754;215.2;35;43;46;74;36.1;57.8;13.4;1558;96.4;50
2026-07-22;03:49:25.938;25;41.025100;28.989500;92;37.7;15.2;722;32;63;51.2;38.7;1776;215.6;35;39;43;75;36.4;34.2;7.2;1589;96.5;64
2026-07-22;03:49:26.360;20;41.024100;28.988500;76;36.6;24.2;204;34;56;55.8;8.4;1976;215.9;34;46;44;76;36.5;58.7;17.9;2034;96.6;76
2026-07-22;03:49:27.194;62;41.023100;28.987500;87;49.8;13.3;671;30;55;44.5;30.5;998;216.3;41;32;46;76;36.1;56.9;6.4;728;96.8;64
2026-07-22;03:49:28.082;73;41.022100;28.986500;60;36.3;15.6;775;29;53;51.5;32.2;1382;216.6;27;30;45;76;35.8;47.2;49.3;1241;96.8;30
2026-07-22;03:49:28.966;52;41.021100;28.985500;65;41.2;8.7;318;43;71;53.9;28.9;1920;216.8;29;39;48;77;36.2;52.4;6.8;1508;96.9;44
2026-07-22;03:49:30.939;48;41.020100;28.984500;63;31.3;19.7;721;36;69;44.9;23.8;1570;217.1;30;47;48;77;36.3;38.2;21.9;1436;97.0;47
2026-07-22;03:49:31.028;52;41.019100;28.983500;65;40;13.8;792;33;53;40.1;31.2;607;217.3;41;42;42;77;36.6;44.1;27.5;1811;97.1;79
2026-07-22;03:49:32.286;30;41.018100;28.982500;70;31.4;9.3;374;42;57;46.7;30.9;1176;217.5;32;37;39;76;36.4;51.6;19.8;2282;97.2;76
2026-07-22;03:49:33.220;46;41.017100;28.981500;92;40;14;784;25;56;59.1;32;1194;217.7;31;34;49;76;35.9;50.1;25.8;846;97.3;60
2026-07-22;03:49:33.926;48;41.016100;28.980500;75;38.6;20.5;762;35;52;43.8;20.7;1687;218.1;41;33;30;77;36.4;35.6;29.6;1524;97.4;80
2026-07-22;03:49:35.243;74;41.015100;28.979500;98;32.6;6.1;270;44;73;59;5.4;1808;218.3;38;47;48;78;35.9;41;25.6;465;97.6;85
2026-07-22;03:49:36.098;80;41.016100;28.980500;65;46.2;13;612;25;61;47.6;9.5;1126;218.6;42;47;49;77;35.7;46.6;10.4;2392;97.7;26
2026-07-22;03:49:36.987;66;41.017100;28.981500;99;40.9;6.7;722;29;61;49.5;26.3;1593;218.8;41;46;49;77;35.2;35.5;13.7;2199;97.9;58
2026-07-22;03:49:38.395;65;41.018100;28.982500;86;33.8;9.6;686;34;51;56.4;24.1;1734;219.0;38;29;34;78;35.2;50.8;43.1;2067;98.0;53
2026-07-22;03:49:39.287;43;41.019100;28.983500;85;39;12.2;662;33;65;57.3;20.6;1172;219.4;29;28;46;78;34.7;42.8;29.2;1696;98.1;89
2026-07-22;03:49:40.117;61;41.020100;28.984500;87;42.4;21.2;371;39;50;53.6;20.6;1141;219.8;35;40;49;78;35.0;57.7;14;786;98.3;40
2026-07-22;03:49:41.081;59;41.021100;28.985500;71;39.5;14.7;796;26;51;48.1;39.9;590;219.9;31;41;32;78;35.3;47.8;25.9;1752;98.5;21
2026-07-22;03:49:42.086;29;41.022100;28.986500;76;40;24.5;649;41;64;41.4;30.4;1164;220.1;31;35;35;78;35.2;37.1;26.5;2035;98.6;70
2026-07-22;03:49:43.103;35;41.023100;28.987500;70;42.7;14.6;643;41;50;42.5;17.7;960;220.5;27;30;34;78;35.4;43.8;31;2484;98.7;83
2026-07-22;03:49:43.947;54;41.024100;28.988500;84;49.5;16.7;400;38;66;57;11.3;1051;220.8;42;38;44;78;35.7;36.7;15;675;98.8;45
2026-07-22;03:49:45.047;36;41.025100;28.989500;70;42.6;19.4;486;42;60;42.8;21.2;707;221.1;34;30;49;78;35.9;43.4;46.8;928;98.9;25
2026-07-22;03:49:45.936;75;41.026100;28.990500;96;46.8;22.3;430;43;70;53.3;19.4;1714;221.3;36;47;46;78;35.5;47;39.7;1209;99.0;84
2026-07-22;03:49:47.043;50;41.025100;28.989500;81;41;17.7;487;42;73;53.2;13.9;1986;221.6;33;45;34;79;35.7;56.8;45.2;1744;99.2;66
2026-07-22;03:49:48.528;59;41.024100;28.988500;77;31;14.2;553;33;70;49.2;22.7;1616;221.8;37;46;33;79;35.9;51.7;42.2;933;99.3;23
2026-07-22;03:49:49.018;32;41.023100;28.987500;73;32.1;14;509;34;53;49.9;8.5;1263;221.9;29;35;45;79;35.6;49.9;23.3;2495;99.4;21
2026-07-22;03:49:50.907;60;41.022100;28.986500;64;31.1;12.8;329;32;60;48.5;6.2;1189;222.3;38;47;31;79;35.9;52.3;49.9;1709;99.6;66
2026-07-22;03:49:50.978;59;41.021100;28.985500;87;47.6;18;293;34;59;58.5;33.8;1647;222.7;40;44;48;80;35.5;32.7;13.4;1473;99.7;59
2026-07-22;03:49:52.649;27;41.020100;28.984500;74;30;11.9;380;35;50;47.4;5.6;1785;222.8;36;43;47;79;35.4;37.7;12.4;1963;99.8;81
2026-07-22;03:49:53.291;86;41.019100;28.983500;75;36.1;11.7;533;25;60;55.6;21.5;1255;223.1;27;37;30;79;35.5;45.6;7.1;2253;99.9;89
2026-07-22;03:49:54.555;33;41.018100;28.982500;94;32.1;19;619;39;60;49.5;31.2;1774;223.4;26;38;38;80;35.3;55.8;46.6;2018;99.9;57
2026-07-22;03:49:55.408;58;41.017100;28.981500;86;32.2;11.8;718;36;64;52.6;19.3;1114;223.7;37;37;45;79;35.0;45.2;29.5;1241;100.0;89
2026-07-22;03:49:56.207;50;41.016100;28.980500;86;43.9;10;510;34;71;51.3;39.1;1055;224.1;39;35;41;80;34.8;45.8;31.2;1185;100.1;63
2026-07-22;03:49:57.093;59;41.015100;28.979500;93;42;18.7;378;35;70;57.1;16.9;558;224.6;34;47;40;79;35.0;48.4;33.9;742;100.3;58
2026-07-22;03:49:58.333;51;41.016100;28.980500;70;47.9;14.4;619;29;58;45.4;26.4;894;224.7;38;35;36;79;35.5;57.4;8.4;1623;100.5;37
2026-07-22;03:49:59.279;44;41.017100;28.981500;80;39.6;11.3;591;44;63;51.4;13.7;1379;224.9;36;39;39;79;35.1;31.3;12.5;1860;100.6;51
2026-07-22;07:09:10.517;70;41.016100;28.980500;76;32;18.3;787;27;70;53.3;28;943;105.9;30;33;30;79;45.7;37;12.6;1807;52.2;41;33.4
2026-07-22;07:09:12.336;81;41.015100;28.979500;71;49.9;18.8;640;29;74;48;19;1355;106.3;37;37;46;79;45.6;30.4;46.1;1155;52.4;44;33.9
2026-07-22;07:09:12.627;42;41.016100;28.980500;68;36.3;17;209;35;53;48.7;27.1;1519;106.5;31;32;46;80;45.2;32.1;45.8;1546;52.6;26;33.4
2026-07-22;07:09:14.452;45;41.017100;28.981500;62;41.2;24.9;280;28;57;49.9;24.9;1202;106.8;42;28;36;80;44.8;30.4;16.6;1884;52.7;27;33.3
2026-07-22;07:09:14.739;32;41.018100;28.982500;87;36;22.2;410;41;51;58.3;20.3;609;107.0;26;40;39;80;44.5;37.3;27.9;1236;52.8;20;33.3
2026-07-22;07:09:15.593;45;41.019100;28.983500;90;37.9;20;594;28;63;50.4;37.4;1674;107.2;35;39;48;79;44.5;35.3;43.7;1514;52.9;48;33.1
2026-07-22;07:09:17.376;63;41.020100;28.984500;99;31.1;7;295;29;60;50.4;25.8;1956;107.5;42;43;47;78;44.1;49.8;44.2;1085;53.1;22;33.2
2026-07-22;07:09:17.662;30;41.021100;28.985500;83;34.2;22.9;668;26;52;56.7;23.2;1360;107.8;30;32;41;79;44.5;59.7;26.8;874;53.2;41;33.2
2026-07-22;07:09:19.239;69;41.022100;28.986500;95;49.1;19.3;234;39;74;45.6;16.5;1014;107.9;38;43;45;79;44.3;56;26.3;1553;53.3;76;33.5
2026-07-22;07:09:20.094;55;41.023100;28.987500;96;40.9;16.4;581;40;63;59.4;9.5;1271;108.2;43;32;48;79;43.9;45.3;49;1781;53.4;86;33.6
2026-07-22;07:09:20.911;69;41.024100;28.988500;80;32.7;21.5;383;40;58;41.9;24.4;859;108.6;25;45;47;80;43.9;55.6;22.8;591;53.5;89;34.2
2026-07-22;07:09:21.730;68;41.025100;28.989500;95;38.9;6.5;280;42;68;44.3;12.6;527;108.7;25;46;46;80;44.0;39;21.8;1143;53.7;70;34.2
2026-07-22;07:09:23.528;84;41.026100;28.990500;72;43.4;16;439;41;60;41.7;28.3;537;108.9;36;31;48;81;44.3;43.2;31.4;2381;53.8;41;33.4
2026-07-22;07:09:23.606;28;41.025100;28.989500;98;46.8;20.2;596;40;71;44;19.4;1496;109.1;42;29;34;80;43.9;58.6;13.4;1887;53.9;83;33.3
2026-07-22;07:09:25.030;58;41.024100;28.988500;64;44;5.2;742;28;64;45.9;13.8;1183;109.4;37;42;45;81;43.6;34.8;11;1822;54.1;75;32.6
2026-07-22;07:09:25.613;23;41.023100;28.987500;90;47.8;12.2;714;26;72;54.9;34.1;605;109.8;31;28;35;81;44.0;36.2;14.5;525;54.3;30;33.2
2026-07-22;07:09:26.593;39;41.022100;28.986500;81;45.8;18.6;692;44;71;49.2;27;636;110.1;33;38;48;81;43.7;44.4;43.8;933;54.5;65;32.9
2026-07-22;07:09:27.962;63;41.021100;28.985500;70;32;17.3;644;26;70;45.2;26.4;1701;110.5;38;32;41;82;44.2;53.5;14.7;789;54.5;62;32.3
2026-07-22;07:09:28.811;77;41.020100;28.984500;63;43.7;5.7;652;44;71;42.7;13.3;861;110.8;43;33;46;83;44.5;43.6;11.8;473;54.6;30;32.7
2026-07-22;07:09:29.630;75;41.019100;28.983500;85;35.2;17.8;311;25;65;40.8;27.5;1969;111.2;39;33;43;83;44.4;39.4;7.8;421;54.7;59;32.9
2026-07-22;07:09:30.602;25;41.018100;28.982500;97;45.7;9.2;670;38;51;46.4;36.2;605;111.5;28;40;32;84;44.5;58;38.3;2061;54.8;27;33.5
2026-07-22;07:09:31.634;71;41.017100;28.981500;66;35.4;22.5;678;38;66;50.9;9.8;1189;111.7;41;38;43;84;44.7;38.3;18.1;670;55.0;46;34.0
2026-07-22;07:09:32.654;53;41.016100;28.980500;92;44.1;23.8;310;33;51;56;26.5;1081;112.1;25;43;45;84;45.0;50.4;36.6;795;55.1;34;33.9
2026-07-22;07:09:33.988;23;41.015100;28.979500;70;41.6;6;464;31;60;41.8;16.8;1088;112.4;33;46;47;83;45.0;45.5;31.1;1339;55.2;80;33.4
2026-07-22;07:09:34.679;26;41.016100;28.980500;70;30.5;23.5;401;28;61;40.2;36.4;1367;112.7;25;47;37;82;44.9;51.9;8.7;741;55.4;57;33.4
2026-07-22;07:09:36.520;67;41.017100;28.981500;83;39.5;15.1;557;43;64;57.4;13.6;988;113.2;41;46;40;81;44.6;58.3;13.2;1074;55.5;34;33.2
2026-07-22;07:09:36.790;60;41.018100;28.982500;62;32.7;23;233;38;72;41.8;12.7;687;113.5;41;34;47;81;44.7;47.6;46.2;1452;55.6;68;33.8
2026-07-22;07:09:38.140;83;41.019100;28.983500;96;32;7.3;427;25;69;43.5;32.5;1025;114.0;33;34;30;82;44.4;46.4;19.5;1964;55.8;58;34.2
2026-07-22;07:09:38.995;47;41.020100;28.984500;69;32.6;11.6;764;40;70;59.7;30.2;898;114.5;41;33;45;81;44.6;52.2;14.2;1789;55.9;70;33.4
2026-07-22;07:09:39.830;57;41.021100;28.985500;91;45.1;21.3;772;30;53;55;28.9;1452;115.0;26;36;33;82;45.0;41.5;12.1;573;56.1;22;33.3
2026-07-22;07:09:40.650;50;41.022100;28.986500;93;46.3;12;256;39;54;47.8;19.2;1672;115.4;30;46;37;82;45.2;47.4;44.4;1197;56.2;60;33.5
2026-07-22;07:09:42.432;67;41.023100;28.987500;79;34.9;6.2;331;40;50;42.1;18.1;1472;115.6;25;40;32;81;45.0;52.5;30.6;793;56.4;28;33.1
2026-07-22;07:09:42.718;65;41.024100;28.988500;67;39.2;11.6;284;25;71;59.6;5.7;1657;116.0;39;35;40;82;44.8;39.8;13;1408;56.5;75;32.5
2026-07-22;07:09:44.570;40;41.025100;28.989500;87;35.9;14.2;665;43;74;58.6;9.6;827;116.5;41;31;43;82;44.8;43.1;25.6;1001;56.6;81;32.5
2026-07-22;07:09:44.939;59;41.026100;28.990500;86;31.9;21.2;248;40;55;42;6.9;685;116.8;32;29;34;83;44.8;59.6;38.5;757;56.8;69;32.7
2026-07-22;07:09:46.032;68;41.025100;28.989500;92;44;10.8;793;33;69;55.1;23.4;513;117.0;35;47;38;82;45.2;42.2;20.6;2472;56.9;20;33.4
2026-07-22;07:09:46.891;25;41.024100;28.988500;98;39.8;14.2;467;38;64;48;6;1049;117.4;35;38;47;82;45.5;57.2;24.6;1138;57.0;54;33.4
2026-07-22;07:09:47.709;27;41.023100;28.987500;88;31.6;11.6;305;34;62;48.6;21.3;1674;117.5;39;37;47;83;45.3;38.8;44;2376;57.1;23;33.0
2026-07-22;07:09:49.518;84;41.022100;28.986500;91;39.8;7;581;39;69;48.9;27.9;1295;117.9;34;47;45;82;45.1;34.5;27.9;1220;57.3;75;33.4
2026-07-22;07:09:49.807;83;41.021100;28.985500;62;38.7;23.2;630;38;69;50.7;20.3;1792;118.1;41;33;30;83;45.5;48.1;23.9;1524;57.3;55;33.1
2026-07-22;07:09:51.642;67;41.020100;28.984500;75;39;20;634;37;73;46.8;18.1;756;118.6;39;42;33;83;45.7;59.5;7.6;1290;57.5;36;32.4
2026-07-22;07:09:51.740;79;41.019100;28.983500;69;37.9;5.8;290;28;53;46.1;8;612;118.7;35;45;47;83;45.4;59.3;48.5;1557;57.6;30;33.0
2026-07-22;07:09:53.081;65;41.018100;28.982500;81;45.9;24.9;400;28;51;49.2;7.8;944;119.1;37;32;31;83;45.1;30.7;31.4;1208;57.7;57;33.6
2026-07-22;07:27:10.977;30;41.016100;28.980500;80;44.8;13.9;469;40;74;40.5;16.5;651;100.3;35;41;37;84;44.6;50.9;18;1154;50.1;30;30.6
2026-07-22;07:27:12.361;35;41.017100;28.981500;84;31.6;6.2;654;34;55;59.6;27.4;1966;100.6;25;45;37;84;44.6;36.5;47.1;1605;50.2;40;31.2
2026-07-22;07:27:12.647;30;41.018100;28.982500;71;44.5;17.1;563;25;72;53.3;7;1813;100.8;26;45;31;84;44.4;34.3;37.1;840;50.3;30;30.5
2026-07-22;07:27:13.581;32;41.019100;28.983500;64;34;14;632;43;72;53.7;13;1255;101.2;37;47;34;83;44.4;33;28.7;1620;50.5;51;31.0
2026-07-22;07:27:15.424;24;41.020100;28.984500;98;44;14.9;758;35;64;56.6;12.7;862;101.7;38;36;33;84;44.3;32.3;34.1;2084;50.6;80;31.6
2026-07-22;07:27:15.708;39;41.021100;28.985500;79;48.6;23.9;206;29;57;40.8;15.5;1920;102.1;31;34;37;84;44.3;35.8;48.9;1232;50.6;67;31.3
2026-07-22;07:27:16.572;79;41.022100;28.986500;63;40.5;9.5;436;37;65;53.2;24;1599;102.2;26;44;44;83;44.6;33.5;41.1;2403;50.7;39;31.1
2026-07-22;07:27:17.878;26;41.023100;28.987500;73;47;15.9;381;41;63;41;27;633;102.7;40;28;30;83;44.3;57.1;27.5;477;50.9;32;30.8
2026-07-22;07:27:18.748;55;41.024100;28.988500;68;40.3;9.5;315;25;70;51.5;23.1;1998;103.0;30;35;46;82;43.9;52.8;15.4;1366;51.0;57;31.3
2026-07-22;07:27:19.556;59;41.025100;28.989500;96;48.6;11.4;504;32;52;49.3;19.2;1895;103.3;30;47;30;82;44.4;30.4;14.8;1960;51.2;70;31.2
2026-07-22;07:27:21.352;60;41.026100;28.990500;85;48.9;20.2;580;27;70;44.3;18.5;1451;103.5;42;41;49;82;44.3;39.2;40.3;2159;51.4;77;31.7
2026-07-22;07:27:21.638;65;41.025100;28.989500;70;49.4;15.6;443;33;57;52.5;24.7;1413;104.0;33;41;41;81;44.6;38;44.4;513;51.4;35;31.9
2026-07-22;07:27:23.464;73;41.024100;28.988500;66;32.5;17.7;259;29;62;43.2;9.6;682;104.4;42;31;30;80;44.8;41.2;23.4;365;51.5;64;32.4
2026-07-22;07:27:23.818;29;41.023100;28.987500;61;33.3;19.5;620;29;70;47.2;17.5;1565;104.7;33;47;49;81;44.9;38.2;11.2;790;51.6;65;31.8
2026-07-22;07:27:24.599;44;41.022100;28.986500;77;40.8;19.6;669;32;64;46.5;31.6;1069;105.0;25;37;35;82;45.3;57.1;19.1;2376;51.8;89;31.8
2026-07-22;07:27:26.393;69;41.021100;28.985500;80;38.3;14.6;366;30;62;49.8;18.2;1747;105.3;43;28;39;82;45.1;59.4;42.6;396;52.0;32;32.2
2026-07-22;07:27:26.677;35;41.020100;28.984500;78;43.2;5.2;297;37;74;45.8;17.5;1948;105.7;29;35;32;81;45.3;44;41;2221;52.2;23;31.6
2026-07-22;07:27:28.523;30;41.019100;28.983500;88;31.2;15.7;292;30;70;52.9;22.7;1442;105.8;44;34;48;81;44.9;36.6;33.8;431;52.3;52;32.3
2026-07-22;07:27:28.615;52;41.018100;28.982500;62;45.1;23.8;370;27;53;47.7;18.7;1595;106.3;39;41;37;81;45.4;33.4;33;1927;52.5;66;31.8
2026-07-22;07:27:29.984;64;41.017100;28.981500;88;47.1;12;745;31;65;59.1;17.3;867;106.6;41;34;32;82;45.3;47;19.8;972;52.6;41;31.3
2026-07-22;07:27:30.853;26;41.016100;28.980500;83;36.1;11.9;381;31;67;47.7;38;1841;106.9;37;40;49;82;45.1;53.6;24.9;1445;52.7;42;30.9
2026-07-22;07:27:31.672;66;41.015100;28.979500;77;32.4;7.4;772;40;60;40.1;9.6;1563;107.3;41;35;30;81;45.3;53.4;9.8;1317;52.8;38;31.1
2026-07-22;07:27:33.454;65;41.016100;28.980500;60;49.4;15.1;678;27;52;40.2;39.9;1055;107.7;37;41;46;80;45.3;47.5;19;2181;53.0;80;31.7
2026-07-22;07:27:33.739;24;41.017100;28.981500;65;44;20.6;279;33;70;48.6;12.2;615;107.9;27;32;40;81;45.3;42.5;9.3;442;53.2;82;32.0
2026-07-22;07:27:34.603;62;41.018100;28.982500;62;44.7;22.7;362;29;71;43.4;18.1;1550;108.2;25;29;34;81;45.7;42.8;15.7;1004;53.3;83;32.0
2026-07-22;07:27:36.404;45;41.019100;28.983500;87;38.3;15.9;738;39;52;53.7;24.5;1541;108.4;31;30;44;81;45.8;49.7;38.6;2173;53.4;26;31.4
2026-07-22;07:27:36.686;65;41.020100;28.984500;60;40.8;22.8;242;28;70;52.4;29.9;693;108.6;43;45;47;81;46.1;54.1;47.8;435;53.5;44;30.7
2026-07-22;07:27:38.524;84;41.021100;28.985500;85;33;24.6;422;26;64;52.5;6.1;636;108.7;30;47;47;80;46.4;31.8;38.8;1850;53.6;65;30.8
2026-07-22;07:27:38.807;86;41.022100;28.986500;91;34.3;10;648;42;64;58.7;15.6;1329;109.0;34;32;40;80;46.6;33.4;7.7;2154;53.6;71;31.3
2026-07-22;07:27:39.662;62;41.023100;28.987500;86;42.3;7.8;612;28;74;47.2;22.7;1708;109.4;42;40;36;79;46.8;51.1;36;1845;53.8;69;31.1
2026-07-22;07:27:41.456;64;41.024100;28.988500;87;34.3;14.7;223;26;58;41.6;33.2;1708;109.9;33;38;31;79;47.1;34;45.9;1775;53.9;46;30.6
2026-07-22;07:27:41.739;39;41.025100;28.989500;77;38.7;24.7;619;44;63;44.5;25.8;1540;110.1;34;43;49;79;46.6;44;11.6;1616;53.9;78;30.1
2026-07-22;07:27:43.577;77;41.026100;28.990500;90;43.2;18.1;376;34;54;40.8;39.9;1866;110.5;33;36;37;79;46.1;46.7;37.9;1626;54.1;84;29.7
2026-07-22;07:27:43.650;64;41.025100;28.989500;89;38.7;12.6;208;35;67;44.6;28.8;563;111.0;29;33;38;78;46.1;54.5;16.1;2403;54.1;77;29.8
2026-07-22;07:27:45.011;67;41.024100;28.988500;83;38.7;10.7;302;30;63;57.1;24.2;854;111.3;38;36;34;79;46.1;37.9;28.1;472;54.3;61;29.8
2026-07-22;07:27:45.873;42;41.023100;28.987500;88;42.8;10.4;641;31;54;49.1;16.1;1578;111.7;32;42;33;80;45.7;57.2;39.6;361;54.3;77;29.7
2026-07-22;07:27:46.686;35;41.022100;28.986500;62;33.5;9.9;478;41;68;48.4;34.4;1921;112.0;41;39;35;80;45.6;59.4;39.4;1879;54.4;42;29.2
2026-07-22;07:27:48.484;40;41.021100;28.985500;71;37.1;18;498;44;71;44.5;9.4;1182;112.3;44;44;45;81;46.1;57.4;39.5;409;54.5;34;29.9
2026-07-22;07:27:48.767;29;41.020100;28.984500;85;47.1;20.2;589;36;61;50.5;7.1;1540;112.5;42;32;46;81;45.6;34.7;20;2464;54.6;34;29.6
2026-07-22;07:27:50.595;40;41.019100;28.983500;78;45.7;10.4;269;44;64;49.9;29.3;834;112.7;38;45;46;81;45.8;46.7;49.9;2093;54.8;39;30.1
2026-07-22;07:27:50.667;34;41.018100;28.982500;65;41.7;11.1;752;43;72;57.2;31.9;814;112.9;25;40;38;80;46.2;57;17.4;1252;54.9;55;30.7
2026-07-22;07:27:51.605;30;41.017100;28.981500;72;47.6;21.3;527;30;61;45.4;29.7;1094;113.0;38;28;31;80;46.4;50.4;24;1408;55.0;84;30.2
2026-07-22;07:27:53.422;30;41.016100;28.980500;95;46.3;24.7;647;44;55;56.8;33.4;1280;113.1;30;38;48;79;46.1;40.1;31.5;1584;55.2;47;30.1
2026-07-22;07:27:53.706;80;41.015100;28.979500;75;39.8;18.8;559;37;74;47.7;10.5;1937;113.2;33;45;47;79;46.6;31.2;8.9;961;55.4;57;30.8
2026-07-22;07:27:55.036;65;41.016100;28.980500;87;49.4;19;379;29;61;45.1;16.3;1465;113.6;31;36;34;78;47.1;37.9;11.3;2280;55.5;36;30.9
2026-07-22;07:27:55.907;62;41.017100;28.981500;63;48.7;15;472;26;58;50.5;15.4;754;114.0;33;38;40;78;47.5;51;25;2178;55.6;86;31.3
2026-07-22;07:27:56.910;80;41.018100;28.982500;70;36.2;9.8;342;39;58;58.6;25.6;1312;114.1;27;46;40;78;47.9;50.4;26.4;1206;55.7;56;31.6
2026-07-22;07:27:57.766;71;41.019100;28.983500;79;38.3;12;570;28;71;52.3;26.8;1989;114.4;39;43;41;78;48.0;47.3;7.6;2482;55.8;37;31.6
2026-07-22;07:27:59.147;41;41.020100;28.984500;64;47.3;7.4;620;44;70;53.9;36.5;1089;114.7;32;32;33;77;48.2;55.5;26.5;2156;56.0;22;31.5
2026-07-22;07:27:59.644;28;41.021100;28.985500;94;36.2;23.3;254;26;50;56.8;20.1;729;114.9;36;42;41;78;48.4;38.2;11.3;1840;56.1;89;31.4
2026-07-22;07:28:01.052;68;41.022100;28.986500;95;38.5;21.5;724;37;73;45.6;38.3;570;115.1;31;47;39;78;48.0;56.5;38.1;338;56.2;78;31.8
2026-07-22;07:28:01.904;44;41.023100;28.987500;63;39.5;19.5;201;25;74;50.7;31.9;962;115.3;39;38;46;79;47.9;56.9;31.5;381;56.3;66;31.3
2026-07-22;07:28:02.734;59;41.024100;28.988500;82;33.3;6.7;206;37;68;41.1;6.4;1850;115.5;41;29;41;79;47.7;47.4;31.6;1807;56.4;61;31.8
2026-07-22;07:28:04.548;61;41.025100;28.989500;94;40.5;18.1;732;33;64;56.5;9.2;1056;115.9;30;41;41;79;47.4;34.1;12.8;889;56.5;71;32.5
2026-07-22;07:28:04.816;34;41.026100;28.990500;91;47.8;17.8;292;41;50;41.3;32.8;998;116.1;40;29;41;79;47.8;42.4;8.2;1906;56.7;87;32.6
2026-07-22;07:28:06.644;33;41.025100;28.989500;92;34.5;5.4;622;33;53;52.8;21.5;855;116.3;44;30;30;79;47.9;38.3;24.2;1056;56.8;50;32.7
2026-07-22;07:28:06.716;36;41.024100;28.988500;90;46.7;16.2;676;35;51;44.7;17.6;1216;116.5;27;37;42;79;47.7;36.1;30.3;2024;57.0;73;33.4
2026-07-22;07:28:08.118;51;41.023100;28.987500;66;44.4;7.6;486;43;67;40.7;14.9;1853;116.8;40;43;33;79;47.4;52.8;41.1;765;57.1;53;32.7
2026-07-22;07:28:08.985;47;41.022100;28.986500;85;47.7;11.7;385;27;57;45.6;9.8;1720;117.1;25;41;40;79;47.4;46.6;49.4;958;57.3;58;33.0
